virtuemart_product_id,product_name,product_sku,product_parent_sku,slug,VM_MULTIVARIANT_FIELD_LABEL1,Color,multi_variant_title,multi_variant_fields,product_price,published,,
,TIENTO-Art:704T,0101141310,0101141300,TIENTO-Art 704T-0101141310,T1,PETROLEO,,,1.0,Y,,
,TIENTO-Art:704T,0101141320,0101141300,TIENTO-Art 704T-0101141320,T2,CORAL,,,1.0,Y,,
,TIENTO-Art:704T,0101141330,0101141300,TIENTO-Art 704T-0101141330,T2,PETROLEO,,,1.0,Y,,
,TIENTO-Art:704T,0101141340,0101141300,TIENTO-Art 704T-0101141340,T3,CORAL,,,1.0,Y,,
,TIENTO-Art:704T,0101141350,0101141300,TIENTO-Art 704T-0101141350,T3,PETROLEO,,,1.0,Y,,
,TIENTO-Art:704T,0101141360,0101141300,TIENTO-Art 704T-0101141360,T4,CORAL,,,1.0,Y,,
,TIENTO-Art:704T,0101141370,0101141300,TIENTO-Art 704T-0101141370,T4,PETROLEO,,,1.0,Y,,
,TIENTO-Art:704T,0101141380,0101141300,TIENTO-Art 704T-0101141380,T5,CORAL,,,1.0,Y,,
,TIENTO-Art:704T,0101141390,0101141300,TIENTO-Art 704T-0101141390,T5,PETROLEO,,,1.0,Y,,
5335,TIENTO-Art:705T,0101141410,,TIENTO-Art 705T-0101141410,T1,FUCSIA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:705T<br />Conjunto taza soft y cola-less. microf. y punt.con breteles estampados.<br />
Talles: 1 - 2 - 3 - 4 - 5<br />
Colores: fucsia - negro"
,TIENTO-Art:705T,0101141400,0101141410,TIENTO-Art 705T-0101141400,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:705T,0101141430,0101141410,TIENTO-Art 705T-0101141430,T2,FUCSIA,,,1.0,Y,,
,TIENTO-Art:705T,0101141420,0101141410,TIENTO-Art 705T-0101141420,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:705T,0101141450,0101141410,TIENTO-Art 705T-0101141450,T3,FUCSIA,,,1.0,Y,,
,TIENTO-Art:705T,0101141440,0101141410,TIENTO-Art 705T-0101141440,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:705T,0101141470,0101141410,TIENTO-Art 705T-0101141470,T4,FUCSIA,,,1.0,Y,,
,TIENTO-Art:705T,0101141460,0101141410,TIENTO-Art 705T-0101141460,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:705T,0101141490,0101141410,TIENTO-Art 705T-0101141490,T5,FUCSIA,,,1.0,Y,,
,TIENTO-Art:705T,0101141480,0101141410,TIENTO-Art 705T-0101141480,T5,NEGRO,,,1.0,Y,,
2706,TIENTO-Art:706T,0101168540,,TIENTO-Art 706T-0101168540,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:706T<br />CONJUNTO TAZA SOFT Y COLA LESS DE MICROFIBRA Y PUNTILLA<br />
Talles: 1 - 2 - 3 - 4 - 5<br />
Colores: CORAL - FRANCIA"
,TIENTO-Art:706T,0101141510,0101168540,TIENTO-Art 706T-0101141510,T1,CORAL,,,1.0,Y,,
,TIENTO-Art:706T,0101141500,0101168540,TIENTO-Art 706T-0101141500,T1,FRANCIA,,,1.0,Y,,
,TIENTO-Art:706T,0101168550,0101168540,TIENTO-Art 706T-0101168550,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:706T,0101168560,0101168540,TIENTO-Art 706T-0101168560,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:706T,0101141530,0101168540,TIENTO-Art 706T-0101141530,T2,CORAL,,,1.0,Y,,
,TIENTO-Art:706T,0101141520,0101168540,TIENTO-Art 706T-0101141520,T2,FRANCIA,,,1.0,Y,,
,TIENTO-Art:706T,0101168570,0101168540,TIENTO-Art 706T-0101168570,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:706T,0101168580,0101168540,TIENTO-Art 706T-0101168580,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:706T,0101141550,0101168540,TIENTO-Art 706T-0101141550,T3,CORAL,,,1.0,Y,,
,TIENTO-Art:706T,0101141540,0101168540,TIENTO-Art 706T-0101141540,T3,FRANCIA,,,1.0,Y,,
,TIENTO-Art:706T,0101168590,0101168540,TIENTO-Art 706T-0101168590,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:706T,0101168600,0101168540,TIENTO-Art 706T-0101168600,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:706T,0101141570,0101168540,TIENTO-Art 706T-0101141570,T4,CORAL,,,1.0,Y,,
,TIENTO-Art:706T,0101141560,0101168540,TIENTO-Art 706T-0101141560,T4,FRANCIA,,,1.0,Y,,
,TIENTO-Art:706T,0101168610,0101168540,TIENTO-Art 706T-0101168610,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:706T,0101168620,0101168540,TIENTO-Art 706T-0101168620,5,BLANCO,,,1.0,Y,,
,TIENTO-Art:706T,0101141590,0101168540,TIENTO-Art 706T-0101141590,T5,CORAL,,,1.0,Y,,
,TIENTO-Art:706T,0101141580,0101168540,TIENTO-Art 706T-0101141580,T5,FRANCIA,,,1.0,Y,,
,TIENTO-Art:706T,0101168630,0101168540,TIENTO-Art 706T-0101168630,5,NEGRO,,,1.0,Y,,
6068,TIENTO-Art:707T,0101141600,,TIENTO-Art 707T-0101141600,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:707T<br />Conjunto taza soft y colaless. Plumeti y puntilla.<br />
Talles: 1 - 2 - 3 - 4<br />
Colores: blanco - negro - rosa"
,TIENTO-Art:707T,0101141610,0101141600,TIENTO-Art 707T-0101141610,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:707T,0101141620,0101141600,TIENTO-Art 707T-0101141620,T1,ROSA,,,1.0,Y,,
,TIENTO-Art:707T,0101141630,0101141600,TIENTO-Art 707T-0101141630,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:707T,0101141640,0101141600,TIENTO-Art 707T-0101141640,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:707T,0101141650,0101141600,TIENTO-Art 707T-0101141650,T2,ROSA,,,1.0,Y,,
,TIENTO-Art:707T,0101141660,0101141600,TIENTO-Art 707T-0101141660,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:707T,0101141670,0101141600,TIENTO-Art 707T-0101141670,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:707T,0101141680,0101141600,TIENTO-Art 707T-0101141680,T3,ROSA,,,1.0,Y,,
,TIENTO-Art:707T,0101141690,0101141600,TIENTO-Art 707T-0101141690,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:707T,0101141700,0101141600,TIENTO-Art 707T-0101141700,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:707T,0101141710,0101141600,TIENTO-Art 707T-0101141710,T4,ROSA,,,1.0,Y,,
,TIENTO-Art:707T,0101149120,0101141600,TIENTO-Art 707T-0101149120,TIENTO,CONJ.,,,1.0,N,,
,TIENTO-Art:708T,0101149130,,TIENTO-Art 708T-0101149130,TIENTO,CONJ.,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,N,Lenceria de Mujer/Tiento,CONJUNTO TIENTO-Art:708T<br />TIENTO - CONJ.
5336,TIENTO-Art:709T,0101141720,,TIENTO-Art 709T-0101141720,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:709T<br />Conjunto bustier taza soft y cola-less. plumeti y puntilla.<br />
Talles: 1 - 2 - 3 - 4 - 5<br />
Colores: blanco - negro - rojo"
,TIENTO-Art:709T,0101141730,0101141720,TIENTO-Art 709T-0101141730,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:709T,0101141740,0101141720,TIENTO-Art 709T-0101141740,T1,ROJO,,,1.0,Y,,
,TIENTO-Art:709T,0101141750,0101141720,TIENTO-Art 709T-0101141750,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:709T,0101141760,0101141720,TIENTO-Art 709T-0101141760,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:709T,0101141770,0101141720,TIENTO-Art 709T-0101141770,T2,ROJO,,,1.0,Y,,
,TIENTO-Art:709T,0101141780,0101141720,TIENTO-Art 709T-0101141780,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:709T,0101141790,0101141720,TIENTO-Art 709T-0101141790,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:709T,0101141800,0101141720,TIENTO-Art 709T-0101141800,T3,ROJO,,,1.0,Y,,
,TIENTO-Art:709T,0101141810,0101141720,TIENTO-Art 709T-0101141810,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:709T,0101141820,0101141720,TIENTO-Art 709T-0101141820,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:709T,0101141830,0101141720,TIENTO-Art 709T-0101141830,T4,ROJO,,,1.0,Y,,
,TIENTO-Art:709T,0101141840,0101141720,TIENTO-Art 709T-0101141840,T5,BLANCO,,,1.0,Y,,
,TIENTO-Art:709T,0101141850,0101141720,TIENTO-Art 709T-0101141850,T5,NEGRO,,,1.0,Y,,
,TIENTO-Art:709T,0101141860,0101141720,TIENTO-Art 709T-0101141860,T5,ROJO,,,1.0,Y,,
2695,TIENTO-Art:710T,0101141870,,TIENTO-Art 710T-0101141870,T1,FRESA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:710T<br />CONJUNTO BUSTIER TAZA SOFT Y COLA LESS DE TUL CON LYCRA® Y PUNTILLA BICOLOR<br />
Talles: 1 - 2 - 3 - 4 - 5 <br />
Colores: FRESA - UVA"
,TIENTO-Art:710T,0101141880,0101141870,TIENTO-Art 710T-0101141880,T1,UVA,,,1.0,Y,,
,TIENTO-Art:710T,0101141890,0101141870,TIENTO-Art 710T-0101141890,T2,FRESA,,,1.0,Y,,
,TIENTO-Art:710T,0101141900,0101141870,TIENTO-Art 710T-0101141900,T2,UVA,,,1.0,Y,,
,TIENTO-Art:710T,0101141910,0101141870,TIENTO-Art 710T-0101141910,T3,FRESA,,,1.0,Y,,
,TIENTO-Art:710T,0101141920,0101141870,TIENTO-Art 710T-0101141920,T3,UVA,,,1.0,Y,,
,TIENTO-Art:710T,0101141930,0101141870,TIENTO-Art 710T-0101141930,T4,FRESA,,,1.0,Y,,
,TIENTO-Art:710T,0101141940,0101141870,TIENTO-Art 710T-0101141940,T4,UVA,,,1.0,Y,,
,TIENTO-Art:710T,0101141950,0101141870,TIENTO-Art 710T-0101141950,T5,FRESA,,,1.0,Y,,
,TIENTO-Art:710T,0101141960,0101141870,TIENTO-Art 710T-0101141960,T5,UVA,,,1.0,Y,,
5337,TIENTO-Art:711T,0101141970,,TIENTO-Art 711T-0101141970,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:711T<br />Conjunto taza soft y cola-less. tul fantasía y puntilla.<br />
Talles: 1 - 2 - 3 - 4 - 5<br />
Colores: blanco - negro"
,TIENTO-Art:711T,0101141980,0101141970,TIENTO-Art 711T-0101141980,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:711T,0101141990,0101141970,TIENTO-Art 711T-0101141990,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:711T,0101142000,0101141970,TIENTO-Art 711T-0101142000,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:711T,0101142010,0101141970,TIENTO-Art 711T-0101142010,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:711T,0101142020,0101141970,TIENTO-Art 711T-0101142020,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:711T,0101142030,0101141970,TIENTO-Art 711T-0101142030,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:711T,0101142040,0101141970,TIENTO-Art 711T-0101142040,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:711T,0101142050,0101141970,TIENTO-Art 711T-0101142050,T5,BLANCO,,,1.0,Y,,
,TIENTO-Art:711T,0101142060,0101141970,TIENTO-Art 711T-0101142060,T5,NEGRO,,,1.0,Y,,
2683,TIENTO-Art:712T,0101142070,,TIENTO-Art 712T-0101142070,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:712T<br />CONJUNTO TAZA SOFT Y COLA LESS DE MICROFIBRA FANTASIA Y PUNTILLA<br />
Talles: 1 - 2 - 3 - 4<br />
Colores: PURPURA - NEGRO"
,TIENTO-Art:712T,0101142080,0101142070,TIENTO-Art 712T-0101142080,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:712T,0101142100,0101142070,TIENTO-Art 712T-0101142100,T1,PURPURA,,,1.0,Y,,
,TIENTO-Art:712T,0101142090,0101142070,TIENTO-Art 712T-0101142090,T1,ROJO,,,1.0,Y,,
,TIENTO-Art:712T,0101142110,0101142070,TIENTO-Art 712T-0101142110,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:712T,0101142120,0101142070,TIENTO-Art 712T-0101142120,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:712T,0101142140,0101142070,TIENTO-Art 712T-0101142140,T2,PURPURA,,,1.0,Y,,
,TIENTO-Art:712T,0101142130,0101142070,TIENTO-Art 712T-0101142130,T2,ROJO,,,1.0,Y,,
,TIENTO-Art:712T,0101142150,0101142070,TIENTO-Art 712T-0101142150,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:712T,0101142160,0101142070,TIENTO-Art 712T-0101142160,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:712T,0101142180,0101142070,TIENTO-Art 712T-0101142180,T3,PURPURA,,,1.0,Y,,
,TIENTO-Art:712T,0101142170,0101142070,TIENTO-Art 712T-0101142170,T3,ROJO,,,1.0,Y,,
,TIENTO-Art:712T,0101142190,0101142070,TIENTO-Art 712T-0101142190,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:712T,0101142200,0101142070,TIENTO-Art 712T-0101142200,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:712T,0101142220,0101142070,TIENTO-Art 712T-0101142220,T4,PURPURA,,,1.0,Y,,
,TIENTO-Art:712T,0101142210,0101142070,TIENTO-Art 712T-0101142210,T4,ROJO.,,,1.0,Y,,
,TIENTO-Art:713T,0101142230,,TIENTO-Art 713T-0101142230,T1,NEGRO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,CONJUNTO TIENTO-Art:713T<br />T1 - NEGRO
,TIENTO-Art:713T,0101142240,0101142230,TIENTO-Art 713T-0101142240,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:713T,0101142250,0101142230,TIENTO-Art 713T-0101142250,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:713T,0101142260,0101142230,TIENTO-Art 713T-0101142260,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:713T,0101149140,0101142230,TIENTO-Art 713T-0101149140,TIENTO,CONJ.,,,1.0,N,,
,TIENTO-Art:713T,0101142270,0101142230,TIENTO-Art 713T-0101142270,T5,NEGRO,,,1.0,Y,,
5338,TIENTO-Art:714T,0101142280,,TIENTO-Art 714T-0101142280,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:714T<br />Conjunto taza soft y cola-less. microfibra y puntilla.<br />
Talles: 1 - 2 - 3 - 4 <br />
Colores: blanco - negro"
,TIENTO-Art:714T,0101168640,0101142280,TIENTO-Art 714T-0101168640,T1,BLANCO,,,1.0,Y,,
,TIENTO-Art:714T,0101142290,0101142280,TIENTO-Art 714T-0101142290,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:714T,0101142300,0101142280,TIENTO-Art 714T-0101142300,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:714T,0101168650,0101142280,TIENTO-Art 714T-0101168650,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:714T,0101142310,0101142280,TIENTO-Art 714T-0101142310,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:714T,0101142320,0101142280,TIENTO-Art 714T-0101142320,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:714T,0101168660,0101142280,TIENTO-Art 714T-0101168660,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:714T,0101142330,0101142280,TIENTO-Art 714T-0101142330,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:714T,0101142340,0101142280,TIENTO-Art 714T-0101142340,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:714T,0101168670,0101142280,TIENTO-Art 714T-0101168670,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:714T,0101142350,0101142280,TIENTO-Art 714T-0101142350,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:714T,0101149150,0101142280,TIENTO-Art 714T-0101149150,TIENTO,CONJ.,,,1.0,N,,
6069,TIENTO-Art:715T,0101142360,,TIENTO-Art 715T-0101142360,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:715T<br />Conjunto taza soft y colaless. Tul fantasia y puntilla<br />
Talles: 1 - 2 - 3 - 4<br />
Colores: blanco - negro - lavanda"
,TIENTO-Art:715T,0101142380,0101142360,TIENTO-Art 715T-0101142380,T1,LAVANDA,,,1.0,Y,,
,TIENTO-Art:715T,0101142370,0101142360,TIENTO-Art 715T-0101142370,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:715T,0101142390,0101142360,TIENTO-Art 715T-0101142390,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:715T,0101142410,0101142360,TIENTO-Art 715T-0101142410,T2,LAVANDA,,,1.0,Y,,
,TIENTO-Art:715T,0101142400,0101142360,TIENTO-Art 715T-0101142400,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:715T,0101142420,0101142360,TIENTO-Art 715T-0101142420,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:715T,0101142440,0101142360,TIENTO-Art 715T-0101142440,T3,LAVANDA,,,1.0,Y,,
,TIENTO-Art:715T,0101142430,0101142360,TIENTO-Art 715T-0101142430,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:715T,0101142450,0101142360,TIENTO-Art 715T-0101142450,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:715T,0101142470,0101142360,TIENTO-Art 715T-0101142470,T4,LAVANDA,,,1.0,Y,,
,TIENTO-Art:715T,0101142460,0101142360,TIENTO-Art 715T-0101142460,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:715T,0101149160,0101142360,TIENTO-Art 715T-0101149160,TIENTO,CONJ.,,,1.0,N,,
5339,TIENTO-Art:717T,0101142490,,TIENTO-Art 717T-0101142490,T1,MARINO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:717T<br />Conjunto taza soft y culotte less. microfibra y puntilla.<br />
Talles: 1 - 2 - 3 - 4  - 5<br />
Colores: marino - uva"
,TIENTO-Art:717T,0101142480,0101142490,TIENTO-Art 717T-0101142480,T1,UVA,,,1.0,Y,,
,TIENTO-Art:717T,0101142510,0101142490,TIENTO-Art 717T-0101142510,T2,MARINO,,,1.0,Y,,
,TIENTO-Art:717T,0101142500,0101142490,TIENTO-Art 717T-0101142500,T2,UVA,,,1.0,Y,,
,TIENTO-Art:717T,0101142530,0101142490,TIENTO-Art 717T-0101142530,T3,MARINO,,,1.0,Y,,
,TIENTO-Art:717T,0101142520,0101142490,TIENTO-Art 717T-0101142520,T3,UVA,,,1.0,Y,,
,TIENTO-Art:717T,0101142550,0101142490,TIENTO-Art 717T-0101142550,T4,MARINO,,,1.0,Y,,
,TIENTO-Art:717T,0101142540,0101142490,TIENTO-Art 717T-0101142540,T4,UVA,,,1.0,Y,,
,TIENTO-Art:717T,0101142570,0101142490,TIENTO-Art 717T-0101142570,T5,MARINO,,,1.0,Y,,
,TIENTO-Art:717T,0101142560,0101142490,TIENTO-Art 717T-0101142560,T5,UVA,,,1.0,Y,,
2689,TIENTO-Art:718T,0101142580,,TIENTO-Art 718T-0101142580,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:718T<br />CONJUNTO TAZA SOFT Y COLA LESS DE MICROFIBRA Y PUNTILLA<br />
Talles: 1 - 2 - 3 - 4 - 5<br />
Colores: BLANCO - NEGRO"
,TIENTO-Art:718T,0101148350,0101142580,TIENTO-Art 718T-0101148350,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:718T,0101166290,0101142580,TIENTO-Art 718T-0101166290,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:718T,0101142590,0101142580,TIENTO-Art 718T-0101142590,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:718T,0101148360,0101142580,TIENTO-Art 718T-0101148360,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:718T,0101166300,0101142580,TIENTO-Art 718T-0101166300,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:718T,0101142600,0101142580,TIENTO-Art 718T-0101142600,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:718T,0101142610,0101142580,TIENTO-Art 718T-0101142610,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:718T,0101142620,0101142580,TIENTO-Art 718T-0101142620,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:718T,0101142630,0101142580,TIENTO-Art 718T-0101142630,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:718T,0101142640,0101142580,TIENTO-Art 718T-0101142640,T5,BLANCO,,,1.0,Y,,
,TIENTO-Art:718T,0101148370,0101142580,TIENTO-Art 718T-0101148370,T5,NEGRO,,,1.0,Y,,
,TIENTO-Art:718T,0101166310,0101142580,TIENTO-Art 718T-0101166310,T5,NEGRO,,,1.0,Y,,
2700,TIENTO-Art:719T,0101142650,,TIENTO-Art 719T-0101142650,T1,CORAL,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:719T<br />CONJUNTO TAZA SOFT CON BASE Y COLA LESS DE PLUMETI. MICROFIBRA Y PUNTILLA<br />
Talles: 1 - 2 - 3 - 4 - 5<br />
Colores: CORAL - PETROLEO"
,TIENTO-Art:719T,0101142660,0101142650,TIENTO-Art 719T-0101142660,T1,PETROLEO,,,1.0,Y,,
,TIENTO-Art:719T,0101142670,0101142650,TIENTO-Art 719T-0101142670,T2,CORAL,,,1.0,Y,,
,TIENTO-Art:719T,0101142680,0101142650,TIENTO-Art 719T-0101142680,T2,PETROLEO,,,1.0,Y,,
,TIENTO-Art:719T,0101142690,0101142650,TIENTO-Art 719T-0101142690,T3,CORAL,,,1.0,Y,,
,TIENTO-Art:719T,0101142700,0101142650,TIENTO-Art 719T-0101142700,T3,PETROLEO,,,1.0,Y,,
,TIENTO-Art:719T,0101142710,0101142650,TIENTO-Art 719T-0101142710,T4,CORAL,,,1.0,Y,,
,TIENTO-Art:719T,0101142720,0101142650,TIENTO-Art 719T-0101142720,T4,PETROLEO,,,1.0,Y,,
7087,TIENTO-Art:720T,0101167490,,TIENTO-Art 720T-0101167490,T1,AMARILLO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:720T<br />Conjunto taza soft y colaless de microfibra fantasia y puntilla.<br /> 
Talles: 1 - 2 - 3 - 4 <br />
Colores: BLANCO - NEGRO - AMARILLO"
,TIENTO-Art:720T,0101167500,0101167490,TIENTO-Art 720T-0101167500,T1,BLANCO,,,1.0,Y,,
,TIENTO-Art:720T,0101166540,0101167490,TIENTO-Art 720T-0101166540,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:720T,0101167510,0101167490,TIENTO-Art 720T-0101167510,T2,AMARILLO,,,1.0,Y,,
,TIENTO-Art:720T,0101167520,0101167490,TIENTO-Art 720T-0101167520,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:720T,0101166550,0101167490,TIENTO-Art 720T-0101166550,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:720T,0101167530,0101167490,TIENTO-Art 720T-0101167530,T3,AMARILLO,,,1.0,Y,,
,TIENTO-Art:720T,0101167540,0101167490,TIENTO-Art 720T-0101167540,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:720T,0101166560,0101167490,TIENTO-Art 720T-0101166560,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:720T,0101167550,0101167490,TIENTO-Art 720T-0101167550,T4,AMARILLO,,,1.0,Y,,
,TIENTO-Art:720T,0101167560,0101167490,TIENTO-Art 720T-0101167560,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:720T,0101166570,0101167490,TIENTO-Art 720T-0101166570,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:720T,0101166490,0101167490,TIENTO-Art 720T-0101166490,CONJUNTO,VARIOS,,,1.0,Y,,
5340,TIENTO-Art:721T,0101142740,,TIENTO-Art 721T-0101142740,T1,FUCSIA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:721T<br />Conjunto taza soft y cola-less. microfibra y puntilla.<br />
Talles: 1 - 2 - 3 - 4  - 5<br />
Colores: fucsia - salmón"
,TIENTO-Art:721T,0101142730,0101142740,TIENTO-Art 721T-0101142730,T1,SALMON,,,1.0,Y,,
,TIENTO-Art:721T,0101142760,0101142740,TIENTO-Art 721T-0101142760,T2,FUCSIA,,,1.0,Y,,
,TIENTO-Art:721T,0101142750,0101142740,TIENTO-Art 721T-0101142750,T2,SALMON,,,1.0,Y,,
,TIENTO-Art:721T,0101142780,0101142740,TIENTO-Art 721T-0101142780,T3,FUCSIA,,,1.0,Y,,
,TIENTO-Art:721T,0101142770,0101142740,TIENTO-Art 721T-0101142770,T3,SALMON,,,1.0,Y,,
,TIENTO-Art:721T,0101142800,0101142740,TIENTO-Art 721T-0101142800,T4,FUCSIA,,,1.0,Y,,
,TIENTO-Art:721T,0101142790,0101142740,TIENTO-Art 721T-0101142790,T4,SALMON,,,1.0,Y,,
,TIENTO-Art:721T,0101142820,0101142740,TIENTO-Art 721T-0101142820,T5,FUCSIA,,,1.0,Y,,
