Cod_art,Descripcion,Desc_adicional,Familia,Cod_barras,marca
0101037730,840C T90 FUCSIA,CONJUNTO,LENCERIA,223840026090,coramina
0101037740,840C T95 FUCSIA,CONJUNTO,LENCERIA,223840026095,coramina
0101037750,840C T100 FUCSIA,CONJUNTO,LENCERIA,223840026100,coramina
0101037760,840C T85 CORAL,CONJUNTO,LENCERIA,223840030085,coramina
0101037770,840C T90 CORAL,CONJUNTO,LENCERIA,223840030090,coramina
0101037780,840C T95 CORAL,CONJUNTO,LENCERIA,223840030095,coramina
0101037790,840C T100 CORAL,CONJUNTO,LENCERIA,223840030100,coramina
0101037800,840C T85 FRANCIA,CONJUNTO,LENCERIA,223840034085,coramina
0101037810,840C T90 FRANCIA,CONJUNTO,LENCERIA,223840034090,coramina
0101037820,840C T95 FRANCIA,CONJUNTO,LENCERIA,223840034095,coramina
0101037830,840C T100 FRANCIA,CONJUNTO,LENCERIA,223840034100,coramina
0101037840,840C T85 CIELO,CONJUNTO,LENCERIA,223840044085,coramina
0101037850,840C T90 CIELO,CONJUNTO,LENCERIA,223840044090,coramina
0101037860,840C T95 CIELO,CONJUNTO,LENCERIA,223840044095,coramina
0101037870,840C T100 CIELO,CONJUNTO,LENCERIA,223840044100,coramina
0101037880,842C T85 BLANCO,CONJUNTO,LENCERIA,223842001085,coramina
0101037890,842C T90 BLANCO,CONJUNTO,LENCERIA,223842001090,coramina
0101037900,842C T95 BLANCO,CONJUNTO,LENCERIA,223842001095,coramina
0101037910,842C T100 BLANCO,CONJUNTO,LENCERIA,223842001100,coramina
0101037920,842C T105 BLANCO,CONJUNTO,LENCERIA,223842001105,coramina
0101037930,842C T85 NEGRO,CONJUNTO,LENCERIA,223842002085,coramina
0101037940,842C T90 NEGRO,CONJUNTO,LENCERIA,223842002090,coramina
0101037950,842C T95 NEGRO,CONJUNTO,LENCERIA,223842002095,coramina
0101037960,842C T100 NEGRO,CONJUNTO,LENCERIA,223842002100,coramina
0101037970,842C T105 NEGRO,CONJUNTO,LENCERIA,223842002105,coramina
0101037980,842C T85 AVELLANA,CONJUNTO,LENCERIA,223842003085,coramina
0101037990,842C T90 AVELLANA,CONJUNTO,LENCERIA,223842003090,coramina
0101038000,842C T95 AVELLANA,CONJUNTO,LENCERIA,223842003095,coramina
0101038010,842C T100 AVELLANA,CONJUNTO,LENCERIA,223842003100,coramina
0101038020,842C T105 AVELLANA,CONJUNTO,LENCERIA,223842003105,coramina
0101038030,842C T85 HUESO,CONJUNTO,LENCERIA,223842004085,coramina
0101038040,842C T90 HUESO,CONJUNTO,LENCERIA,223842004090,coramina
0101038050,842C T95 HUESO,CONJUNTO,LENCERIA,223842004095,coramina
0101038060,842C T100 HUESO,CONJUNTO,LENCERIA,223842004100,coramina
0101038070,842C T105 HUESO,CONJUNTO,LENCERIA,223842004105,coramina
0101038080,843C T85 ANIMAL-B,CONJUNTO,LENCERIA,223843037085,coramina
0101038090,843C T90 ANIMAL-B,CONJUNTO,LENCERIA,223843037090,coramina
0101038100,843C T95 ANIMAL-B,CONJUNTO,LENCERIA,223843037095,coramina
0101038110,843C T100 ANIMAL-B,CONJUNTO,LENCERIA,223843037100,coramina
0101038120,843C T85 FLOREADO-B,CONJUNTO,LENCERIA,223843038085,coramina
0101038130,843C T90 FLOREADO-B,CONJUNTO,LENCERIA,223843038090,coramina
0101038140,843C T95 FLOREADO-B,CONJUNTO,LENCERIA,223843038095,coramina
0101038150,843C T100 FLOREADO-B,CONJUNTO,LENCERIA,223843038100,coramina
0101038160,845C T85 BLANCO,CONJUNTO,LENCERIA,223845001085,coramina
0101038170,845C T90 BLANCO,CONJUNTO,LENCERIA,223845001090,coramina
0101038180,845C T95 BLANCO,CONJUNTO,LENCERIA,223845001095,coramina
0101038190,845C T100 BLANCO,CONJUNTO,LENCERIA,223845001100,coramina
0101038200,845C T85 NEGRO,CONJUNTO,LENCERIA,223845002085,coramina
0101038210,845C T90 NEGRO,CONJUNTO,LENCERIA,223845002090,coramina
0101038220,845C T95 NEGRO,CONJUNTO,LENCERIA,223845002095,coramina
0101038230,845C T100 NEGRO,CONJUNTO,LENCERIA,223845002100,coramina
0101038240,845C T85 AVELLANA,CONJUNTO,LENCERIA,223845003085,coramina
0101038250,845C T90 AVELLANA,CONJUNTO,LENCERIA,223845003090,coramina
0101038260,845C T95 AVELLANA,CONJUNTO,LENCERIA,223845003095,coramina
0101038270,845C T100 AVELLANA,CONJUNTO,LENCERIA,223845003100,coramina
0101038280,845C T85 GRIS,CONJUNTO,LENCERIA,223845006085,coramina
0101038290,845C T90 GRIS,CONJUNTO,LENCERIA,223845006090,coramina
0101038300,845C T95 GRIS,CONJUNTO,LENCERIA,223845006095,coramina
0101038310,845C T100 GRIS,CONJUNTO,LENCERIA,223845006100,coramina
0101038320,846C T85 BLANCO,CONJUNTO,LENCERIA,223846001085,coramina
0101038330,846C T90 BLANCO,CONJUNTO,LENCERIA,223846001090,coramina
0101038340,846C T95 BLANCO,CONJUNTO,LENCERIA,223846001095,coramina
0101038350,846C T100 BLANCO,CONJUNTO,LENCERIA,223846001100,coramina
0101038360,846C T85 VERDE,CONJUNTO,LENCERIA,223846012085,coramina
0101038370,846C T90 VERDE,CONJUNTO,LENCERIA,223846012090,coramina
0101038380,846C T95 VERDE,CONJUNTO,LENCERIA,223846012095,coramina
0101038390,846C T100 VERDE,CONJUNTO,LENCERIA,223846012100,coramina
0101038400,846C T85 VIOLETA,CONJUNTO,LENCERIA,223846029085,coramina
0101038410,846C T90 VIOLETA,CONJUNTO,LENCERIA,223846029090,coramina
0101038420,846C T95 VIOLETA,CONJUNTO,LENCERIA,223846029095,coramina
0101038430,846C T100 VIOLETA,CONJUNTO,LENCERIA,223846029100,coramina
0101038440,846C T85 FRANCIA,CONJUNTO,LENCERIA,223846034085,coramina
0101038450,846C T90 FRANCIA,CONJUNTO,LENCERIA,223846034090,coramina
0101038460,846C T95 FRANCIA,CONJUNTO,LENCERIA,223846034095,coramina
0101038470,846C T100 FRANCIA,CONJUNTO,LENCERIA,223846034100,coramina
0101038480,846C T85 ACERO,CONJUNTO,LENCERIA,223846035085,coramina
0101038490,846C T90 ACERO,CONJUNTO,LENCERIA,223846035090,coramina
0101038500,846C T95 ACERO,CONJUNTO,LENCERIA,223846035095,coramina
0101038510,846C T100 ACERO,CONJUNTO,LENCERIA,223846035100,coramina
0101038520,846C T85 FRUTILLA,CONJUNTO,LENCERIA,223846036085,coramina
0101038530,846C T90 FRUTILLA,CONJUNTO,LENCERIA,223846036090,coramina
0101038540,846C T95 FRUTILLA,CONJUNTO,LENCERIA,223846036095,coramina
0101038550,846C T100 FRUTILLA,CONJUNTO,LENCERIA,223846036100,coramina
0101038560,846C T85 NEON,CONJUNTO,LENCERIA,223846039085,coramina
0101038570,846C T90 NEON,CONJUNTO,LENCERIA,223846039090,coramina
0101038580,846C T95 NEON,CONJUNTO,LENCERIA,223846039095,coramina
0101038590,846C T100 NEON,CONJUNTO,LENCERIA,223846039100,coramina
0101038600,846C T85 ESMERALDA,CONJUNTO,LENCERIA,223846041085,coramina
0101038610,846C T90 ESMERALDA,CONJUNTO,LENCERIA,223846041090,coramina
0101038620,846C T95 ESMERALDA,CONJUNTO,LENCERIA,223846041095,coramina
0101038630,846C T100 ESMERALDA,CONJUNTO,LENCERIA,223846041100,coramina
0101038640,847C T90 BLANCO,CONJUNTO,LENCERIA,223847001090,coramina
0101038650,847C T95 BLANCO,CONJUNTO,LENCERIA,223847001095,coramina
0101038660,847C T100 BLANCO,CONJUNTO,LENCERIA,223847001100,coramina
0101038670,847C T105 BLANCO,CONJUNTO,LENCERIA,223847001105,coramina
0101038680,847C T110 BLANCO,CONJUNTO,LENCERIA,223847001110,coramina
0101038690,847C T90 NEGRO,CONJUNTO,LENCERIA,223847002090,coramina
0101038700,847C T95 NEGRO,CONJUNTO,LENCERIA,223847002095,coramina
0101038710,847C T100 NEGRO,CONJUNTO,LENCERIA,223847002100,coramina
0101038720,847C T105 NEGRO,CONJUNTO,LENCERIA,223847002105,coramina
0101038730,847C T110 NEGRO,CONJUNTO,LENCERIA,223847002110,coramina
0101038740,847C T90 HUESO,CONJUNTO,LENCERIA,223847004090,coramina
0101038750,847C T95 HUESO,CONJUNTO,LENCERIA,223847004095,coramina
0101038760,847C T100 HUESO,CONJUNTO,LENCERIA,223847004100,coramina
0101038770,847C T105 HUESO,CONJUNTO,LENCERIA,223847004105,coramina
0101038780,847C T110 HUESO,CONJUNTO,LENCERIA,223847004110,coramina
0101038790,848C T90 BLANCO,CONJUNTO,LENCERIA,223848001090,coramina
0101038800,848C T95 BLANCO,CONJUNTO,LENCERIA,223848001095,coramina
0101038810,848C T100 BLANCO,CONJUNTO,LENCERIA,223848001100,coramina
0101038820,848C T105 BLANCO,CONJUNTO,LENCERIA,223848001105,coramina
0101038830,848C T110 BLANCO,CONJUNTO,LENCERIA,223848001110,coramina
0101038840,848C T90 NEGRO,CONJUNTO,LENCERIA,223848002090,coramina
0101038850,848C T95 NEGRO,CONJUNTO,LENCERIA,223848002095,coramina
0101038860,848C T100 NEGRO,CONJUNTO,LENCERIA,223848002100,coramina
0101038870,848C T105 NEGRO,CONJUNTO,LENCERIA,223848002105,coramina
0101038880,848C T110 NEGRO,CONJUNTO,LENCERIA,223848002110,coramina
0101038890,848C T90 SALMON,CONJUNTO,LENCERIA,223848028090,coramina
0101038900,848C T95 SALMON,CONJUNTO,LENCERIA,223848028095,coramina
0101038910,848C T100 SALMON,CONJUNTO,LENCERIA,223848028100,coramina
0101038920,848C T105 SALMON,CONJUNTO,LENCERIA,223848028105,coramina
0101038930,848C T110 SALMON,CONJUNTO,LENCERIA,223848028110,coramina
0101038940,849C T85 BLANCO,CONJUNTO,LENCERIA,223849001085,coramina
0101038950,849C T90 BLANCO,CONJUNTO,LENCERIA,223849001090,coramina
0101038960,849C T95 BLANCO,CONJUNTO,LENCERIA,223849001095,coramina
0101038970,849C T100 BLANCO,CONJUNTO,LENCERIA,223849001100,coramina
0101038980,849C T105 BLANCO,CONJUNTO,LENCERIA,223849001105,coramina
0101038990,849C T85 NEGRO,CONJUNTO,LENCERIA,223849002085,coramina
0101039000,849C T90 NEGRO,CONJUNTO,LENCERIA,223849002090,coramina
0101039010,849C T95 NEGRO,CONJUNTO,LENCERIA,223849002095,coramina
0101039020,849C T100 NEGRO,CONJUNTO,LENCERIA,223849002100,coramina
0101039030,849C T105 NEGRO,CONJUNTO,LENCERIA,223849002105,coramina
0101039040,849C T85 ROJO,CONJUNTO,LENCERIA,223849007085,coramina
0101039050,849C T90 ROJO,CONJUNTO,LENCERIA,223849007090,coramina
0101039060,849C T95 ROJO,CONJUNTO,LENCERIA,223849007095,coramina
0101039070,849C T100 ROJO,CONJUNTO,LENCERIA,223849007100,coramina
0101039080,849C T105 ROJO,CONJUNTO,LENCERIA,223849007105,coramina
0101039090,849C T85 AZUL,CONJUNTO,LENCERIA,223849014085,coramina
0101039100,849C T90 AZUL,CONJUNTO,LENCERIA,223849014090,coramina
0101039110,849C T95 AZUL,CONJUNTO,LENCERIA,223849014095,coramina
0101039120,849C T100 AZUL,CONJUNTO,LENCERIA,223849014100,coramina
0101039130,849C T105 AZUL,CONJUNTO,LENCERIA,223849014105,coramina
0101039140,849C T85 SALMON,CONJUNTO,LENCERIA,223849028085,coramina
0101039150,849C T90 SALMON,CONJUNTO,LENCERIA,223849028090,coramina
0101039160,849C T95 SALMON,CONJUNTO,LENCERIA,223849028095,coramina
0101039170,849C T100 SALMON,CONJUNTO,LENCERIA,223849028100,coramina
0101039180,849C T105 SALMON,CONJUNTO,LENCERIA,223849028105,coramina
0101039190,849C T85 ACERO,CONJUNTO,LENCERIA,223849035085,coramina
0101039200,849C T90 ACERO,CONJUNTO,LENCERIA,223849035090,coramina
0101039210,849C T95 ACERO,CONJUNTO,LENCERIA,223849035095,coramina
0101039220,849C T100 ACERO,CONJUNTO,LENCERIA,223849035100,coramina
0101039230,849C T105 ACERO,CONJUNTO,LENCERIA,223849035105,coramina
0101039240,850C T85 BLANCO,CONJUNTO,LENCERIA,223850001085,coramina
0101039250,850C T90 BLANCO,CONJUNTO,LENCERIA,223850001090,coramina
0101039260,850C T95 BLANCO,CONJUNTO,LENCERIA,223850001095,coramina
0101039270,850C T100 BLANCO,CONJUNTO,LENCERIA,223850001100,coramina
0101039280,850C T85 NGRO/COBRE,CONJUNTO,LENCERIA,223850114085,coramina
0101039290,850C T90 NGRO/COBRE,CONJUNTO,LENCERIA,223850114090,coramina
0101039300,850C T95 NGRO/COBRE,CONJUNTO,LENCERIA,223850114095,coramina
0101039310,850C T100 NGRO/COBRE,CONJUNTO,LENCERIA,223850114100,coramina
0101039320,850C T85 HSO/DORADO,CONJUNTO,LENCERIA,223850115085,coramina
0101039330,850C T90 HSO/DORADO,CONJUNTO,LENCERIA,223850115090,coramina
0101039340,850C T95 HSO/DORADO,CONJUNTO,LENCERIA,223850115095,coramina
0101039350,850C T100 HSO/DORADO,CONJUNTO,LENCERIA,223850115100,coramina
0101039360,850C T85 BCO/PLATA,CONJUNTO,LENCERIA,223850120085,coramina
0101039370,850C T90 BCO/PLATA,CONJUNTO,LENCERIA,223850120090,coramina
0101039380,850C T95 BCO/PLATA,CONJUNTO,LENCERIA,223850120095,coramina
0101039390,850C T100 BCO/PLATA,CONJUNTO,LENCERIA,223850120100,coramina
0101039400,851C T85 CTE/GRIS,CONJUNTO,LENCERIA,223851066085,coramina
0101039410,851C T90 CTE/GRIS,CONJUNTO,LENCERIA,223851066090,coramina
0101039420,851C T95 CTE/GRIS,CONJUNTO,LENCERIA,223851066095,coramina
0101039430,851C T100 CTE/GRIS,CONJUNTO,LENCERIA,223851066100,coramina
0101039440,851C T85 FUC/BCO,CONJUNTO,LENCERIA,223851077085,coramina
0101039450,851C T90 FUC/BCO,CONJUNTO,LENCERIA,223851077090,coramina
0101039460,851C T95 FUC/BCO,CONJUNTO,LENCERIA,223851077095,coramina
0101039470,851C T100 FUC/BCO,CONJUNTO,LENCERIA,223851077100,coramina
0101039480,851C T85 BCO/GRIS,CONJUNTO,LENCERIA,223851080085,coramina
0101039490,851C T90 BCO/GRIS,CONJUNTO,LENCERIA,223851080090,coramina
0101039500,851C T95 BCO/GRIS,CONJUNTO,LENCERIA,223851080095,coramina
0101039510,851C T100 BCO/GRIS,CONJUNTO,LENCERIA,223851080100,coramina
0101039520,851C T85 ROSA/GRIS,CONJUNTO,LENCERIA,223851083085,coramina
0101039530,851C T90 ROSA/GRIS,CONJUNTO,LENCERIA,223851083090,coramina
0101039540,851C T95 ROSA/GRIS,CONJUNTO,LENCERIA,223851083095,coramina
0101039550,851C T100 ROSA/GRIS,CONJUNTO,LENCERIA,223851083100,coramina
0101039560,851C T85 HSO/AVE,CONJUNTO,LENCERIA,223851102085,coramina
0101039570,851C T90 HSO/AVE,CONJUNTO,LENCERIA,223851102090,coramina
0101039580,851C T95 HSO/AVE,CONJUNTO,LENCERIA,223851102095,coramina
0101039590,851C T100 HSO/AVE,CONJUNTO,LENCERIA,223851102100,coramina
0101039600,852C T85 BLANCO,CONJUNTO,LENCERIA,223852001085,coramina
0101039610,852C T90 BLANCO,CONJUNTO,LENCERIA,223852001090,coramina
0101039620,852C T95 BLANCO,CONJUNTO,LENCERIA,223852001095,coramina
0101039630,852C T100 BLANCO,CONJUNTO,LENCERIA,223852001100,coramina
0101039640,852C T85 ROJO,CONJUNTO,LENCERIA,223852007085,coramina
0101039650,852C T90 ROJO,CONJUNTO,LENCERIA,223852007090,coramina
0101039660,852C T95 ROJO,CONJUNTO,LENCERIA,223852007095,coramina
0101039670,852C T100 ROJO,CONJUNTO,LENCERIA,223852007100,coramina
0101039680,852C T85 AZUL,CONJUNTO,LENCERIA,223852014085,coramina
0101039690,852C T90 AZUL,CONJUNTO,LENCERIA,223852014090,coramina
0101039700,852C T95 AZUL,CONJUNTO,LENCERIA,223852014095,coramina
0101039710,852C T100 AZUL,CONJUNTO,LENCERIA,223852014100,coramina
0101039720,852C T85 FUCSIA,CONJUNTO,LENCERIA,223852026085,coramina
0101039730,852C T90 FUCSIA,CONJUNTO,LENCERIA,223852026090,coramina
0101039740,852C T95 FUCSIA,CONJUNTO,LENCERIA,223852026095,coramina
0101039750,852C T100 FUCSIA,CONJUNTO,LENCERIA,223852026100,coramina
0101039760,852C T85 VIOLETA,CONJUNTO,LENCERIA,223852029085,coramina
0101039770,852C T90 VIOLETA,CONJUNTO,LENCERIA,223852029090,coramina
0101039780,852C T95 VIOLETA,CONJUNTO,LENCERIA,223852029095,coramina
0101039790,852C T100 VIOLETA,CONJUNTO,LENCERIA,223852029100,coramina
0101039800,853C T85 GRIS,CONJUNTO,LENCERIA,223853006085,coramina
0101039810,853C T90 GRIS,CONJUNTO,LENCERIA,223853006090,coramina
0101039820,853C T95 GRIS,CONJUNTO,LENCERIA,223853006095,coramina
0101039830,853C T100 GRIS,CONJUNTO,LENCERIA,223853006100,coramina
0101039840,853C T85 ROSA,CONJUNTO,LENCERIA,223853011085,coramina
0101039850,853C T90 ROSA,CONJUNTO,LENCERIA,223853011090,coramina
0101039860,853C T95 ROSA,CONJUNTO,LENCERIA,223853011095,coramina
0101039870,853C T100 ROSA,CONJUNTO,LENCERIA,223853011100,coramina
0101039880,853C T85 AZUL,CONJUNTO,LENCERIA,223853014085,coramina
0101039890,853C T90 AZUL,CONJUNTO,LENCERIA,223853014090,coramina
0101039900,853C T95 AZUL,CONJUNTO,LENCERIA,223853014095,coramina
0101039910,853C T100 AZUL,CONJUNTO,LENCERIA,223853014100,coramina
0101039920,853C T85 FUCSIA,CONJUNTO,LENCERIA,223853026085,coramina
0101039930,853C T90 FUCSIA,CONJUNTO,LENCERIA,223853026090,coramina
0101039940,853C T95 FUCSIA,CONJUNTO,LENCERIA,223853026095,coramina
0101039950,853C T100 FUCSIA,CONJUNTO,LENCERIA,223853026100,coramina
0101039960,853C T85 VIOLETA,CONJUNTO,LENCERIA,223853029085,coramina
0101039970,853C T90 VIOLETA,CONJUNTO,LENCERIA,223853029090,coramina
0101039980,853C T95 VIOLETA,CONJUNTO,LENCERIA,223853029095,coramina
0101039990,853C T100 VIOLETA,CONJUNTO,LENCERIA,223853029100,coramina
0101040000,853C T85 CORAL,CONJUNTO,LENCERIA,223853030085,coramina
0101040010,853C T90 CORAL,CONJUNTO,LENCERIA,223853030090,coramina
0101040020,853C T95 CORAL,CONJUNTO,LENCERIA,223853030095,coramina
0101040030,853C T100 CORAL,CONJUNTO,LENCERIA,223853030100,coramina
0101040040,854C T90 BLANCO,CONJUNTO,LENCERIA,223854001090,coramina
0101040050,854C T95 BLANCO,CONJUNTO,LENCERIA,223854001095,coramina
0101040060,854C T100 BLANCO,CONJUNTO,LENCERIA,223854001100,coramina
0101040070,854C T105 BLANCO,CONJUNTO,LENCERIA,223854001105,coramina
0101040080,854C T110 BLANCO,CONJUNTO,LENCERIA,223854001110,coramina
0101040090,854C T90 CORAL,CONJUNTO,LENCERIA,223854030090,coramina
0101040100,854C T95 CORAL,CONJUNTO,LENCERIA,223854030095,coramina
0101040110,854C T100 CORAL,CONJUNTO,LENCERIA,223854030100,coramina
0101040120,854C T105 CORAL,CONJUNTO,LENCERIA,223854030105,coramina
0101040130,854C T110 CORAL,CONJUNTO,LENCERIA,223854030110,coramina
0101040140,854C T90 ACERO,CONJUNTO,LENCERIA,223854035090,coramina
0101040150,854C T95 ACERO,CONJUNTO,LENCERIA,223854035095,coramina
0101040160,854C T100 ACERO,CONJUNTO,LENCERIA,223854035100,coramina
0101040170,854C T105 ACERO,CONJUNTO,LENCERIA,223854035105,coramina
0101040180,854C T110 ACERO,CONJUNTO,LENCERIA,223854035110,coramina
0101040190,855C T85 BLANCO,CONJUNTO,LENCERIA,223855001085,coramina
0101040200,855C T90 BLANCO,CONJUNTO,LENCERIA,223855001090,coramina
0101040210,855C T95 BLANCO,CONJUNTO,LENCERIA,223855001095,coramina
0101040220,855C T100 BLANCO,CONJUNTO,LENCERIA,223855001100,coramina
0101040230,855C T85 NEGRO,CONJUNTO,LENCERIA,223855002085,coramina
0101040240,855C T90 NEGRO,CONJUNTO,LENCERIA,223855002090,coramina
0101040250,855C T95 NEGRO,CONJUNTO,LENCERIA,223855002095,coramina
0101040260,855C T100 NEGRO,CONJUNTO,LENCERIA,223855002100,coramina
0101040270,855C T85 CORAL,CONJUNTO,LENCERIA,223855030085,coramina
0101040280,855C T90 CORAL,CONJUNTO,LENCERIA,223855030090,coramina
0101040290,855C T95 CORAL,CONJUNTO,LENCERIA,223855030095,coramina
0101040300,855C T100 CORAL,CONJUNTO,LENCERIA,223855030100,coramina
0101040310,856C T90 BLANCO,CONJUNTO,LENCERIA,223856001090,coramina
0101040320,856C T95 BLANCO,CONJUNTO,LENCERIA,223856001095,coramina
0101040330,856C T100 BLANCO,CONJUNTO,LENCERIA,223856001100,coramina
0101040340,856C T105 BLANCO,CONJUNTO,LENCERIA,223856001105,coramina
0101040350,856C T90 NEGRO,CONJUNTO,LENCERIA,223856002090,coramina
0101040360,856C T95 NEGRO,CONJUNTO,LENCERIA,223856002095,coramina
0101040370,856C T100 NEGRO,CONJUNTO,LENCERIA,223856002100,coramina
0101040380,856C T105 NEGRO,CONJUNTO,LENCERIA,223856002105,coramina
0101040390,856C T90 AVELLANA,CONJUNTO,LENCERIA,223856003090,coramina
0101040400,856C T95 AVELLANA,CONJUNTO,LENCERIA,223856003095,coramina
0101040410,856C T100 AVELLANA,CONJUNTO,LENCERIA,223856003100,coramina
0101040420,856C T105 AVELLANA,CONJUNTO,LENCERIA,223856003105,coramina
0101040430,856C T90 HUESO,CONJUNTO,LENCERIA,223856004090,coramina
0101040440,856C T95 HUESO,CONJUNTO,LENCERIA,223856004095,coramina
0101040450,856C T100 HUESO,CONJUNTO,LENCERIA,223856004100,coramina
0101040460,856C T105 HUESO,CONJUNTO,LENCERIA,223856004105,coramina
0101040470,856C T90 CELESTE,CONJUNTO,LENCERIA,223856008090,coramina
0101040480,856C T95 CELESTE,CONJUNTO,LENCERIA,223856008095,coramina
0101040490,856C T100 CELESTE,CONJUNTO,LENCERIA,223856008100,coramina
0101040500,856C T105 CELESTE,CONJUNTO,LENCERIA,223856008105,coramina
0101040510,856C T90 ROSA,CONJUNTO,LENCERIA,223856011090,coramina
0101040520,856C T95 ROSA,CONJUNTO,LENCERIA,223856011095,coramina
0101040530,856C T100 ROSA,CONJUNTO,LENCERIA,223856011100,coramina
0101040540,856C T105 ROSA,CONJUNTO,LENCERIA,223856011105,coramina
0101040550,856C T90 VERDE,CONJUNTO,LENCERIA,223856012090,coramina
0101040560,856C T95 VERDE,CONJUNTO,LENCERIA,223856012095,coramina
0101040570,856C T100 VERDE,CONJUNTO,LENCERIA,223856012100,coramina
0101040580,856C T105 VERDE,CONJUNTO,LENCERIA,223856012105,coramina
0101040590,856C T90 CEREZA,CONJUNTO,LENCERIA,223856040090,coramina
0101040600,856C T95 CEREZA,CONJUNTO,LENCERIA,223856040095,coramina
0101040610,856C T100 CEREZA,CONJUNTO,LENCERIA,223856040100,coramina
0101040620,856C T105 CEREZA,CONJUNTO,LENCERIA,223856040105,coramina
0101040630,857C T85 BLANCO,CONJUNTO,LENCERIA,223857001085,coramina
0101040640,857C T90 BLANCO,CONJUNTO,LENCERIA,223857001090,coramina
0101040650,857C T95 BLANCO,CONJUNTO,LENCERIA,223857001095,coramina
0101040660,857C T100 BLANCO,CONJUNTO,LENCERIA,223857001100,coramina
0101040670,857C T105 BLANCO,CONJUNTO,LENCERIA,223857001105,coramina
0101040680,857C T85 NEGRO,CONJUNTO,LENCERIA,223857002085,coramina
0101040690,857C T90 NEGRO,CONJUNTO,LENCERIA,223857002090,coramina
0101040700,857C T95 NEGRO,CONJUNTO,LENCERIA,223857002095,coramina
0101040710,857C T100 NEGRO,CONJUNTO,LENCERIA,223857002100,coramina
0101040720,857C T105 NEGRO,CONJUNTO,LENCERIA,223857002105,coramina
0101040730,857C T85 CELESTE,CONJUNTO,LENCERIA,223857008085,coramina
0101040740,857C T90 CELESTE,CONJUNTO,LENCERIA,223857008090,coramina
0101040750,857C T95 CELESTE,CONJUNTO,LENCERIA,223857008095,coramina
0101040760,857C T100 CELESTE,CONJUNTO,LENCERIA,223857008100,coramina
0101040770,857C T105 CELESTE,CONJUNTO,LENCERIA,223857008105,coramina
0101040780,857C T85 ORQUIDEA,CONJUNTO,LENCERIA,223857009085,coramina
0101040790,857C T90 ORQUIDEA,CONJUNTO,LENCERIA,223857009090,coramina
0101040800,857C T95 ORQUIDEA,CONJUNTO,LENCERIA,223857009095,coramina
0101040810,857C T100 ORQUIDEA,CONJUNTO,LENCERIA,223857009100,coramina
0101040820,857C T105 ORQUIDEA,CONJUNTO,LENCERIA,223857009105,coramina
0101040830,857C T85 LILA,CONJUNTO,LENCERIA,223857024085,coramina
0101040840,857C T90 LILA,CONJUNTO,LENCERIA,223857024090,coramina
0101040850,857C T95 LILA,CONJUNTO,LENCERIA,223857024095,coramina
0101040860,857C T100 LILA,CONJUNTO,LENCERIA,223857024100,coramina
0101040870,857C T105 LILA,CONJUNTO,LENCERIA,223857024105,coramina
0101040880,857C T85 FUCSIA,CONJUNTO,LENCERIA,223857026085,coramina
0101040890,857C T90 FUCSIA,CONJUNTO,LENCERIA,223857026090,coramina
0101040900,857C T95 FUCSIA,CONJUNTO,LENCERIA,223857026095,coramina
0101040910,857C T100 FUCSIA,CONJUNTO,LENCERIA,223857026100,coramina
0101040920,857C T105 FUCSIA,CONJUNTO,LENCERIA,223857026105,coramina
0101040930,857C T85 TURQUESA,CONJUNTO,LENCERIA,223857027085,coramina
0101040940,857C T90 TURQUESA,CONJUNTO,LENCERIA,223857027090,coramina
0101040950,857C T95 TURQUESA,CONJUNTO,LENCERIA,223857027095,coramina
0101040960,857C T100 TURQUESA,CONJUNTO,LENCERIA,223857027100,coramina
0101040970,857C T105 TURQUESA,CONJUNTO,LENCERIA,223857027105,coramina
0101040980,858C T85 NEGRO,CONJUNTO,LENCERIA,223858002085,coramina
0101040990,858C T90 NEGRO,CONJUNTO,LENCERIA,223858002090,coramina
0101041000,858C T95 NEGRO,CONJUNTO,LENCERIA,223858002095,coramina
0101041010,858C T100 NEGRO,CONJUNTO,LENCERIA,223858002100,coramina
0101041020,858C T85 ROJO,CONJUNTO,LENCERIA,223858007085,coramina
0101041030,858C T90 ROJO,CONJUNTO,LENCERIA,223858007090,coramina
0101041040,858C T95 ROJO,CONJUNTO,LENCERIA,223858007095,coramina
0101041050,858C T100 ROJO,CONJUNTO,LENCERIA,223858007100,coramina
0101041060,858C T85 AZUL,CONJUNTO,LENCERIA,223858014085,coramina
0101041070,858C T90 AZUL,CONJUNTO,LENCERIA,223858014090,coramina
0101041080,858C T95 AZUL,CONJUNTO,LENCERIA,223858014095,coramina
0101041090,858C T100 AZUL,CONJUNTO,LENCERIA,223858014100,coramina
0101041100,858C T85 FUCSIA,CONJUNTO,LENCERIA,223858026085,coramina
0101041110,858C T90 FUCSIA,CONJUNTO,LENCERIA,223858026090,coramina
0101041120,858C T95 FUCSIA,CONJUNTO,LENCERIA,223858026095,coramina
0101041130,858C T100 FUCSIA,CONJUNTO,LENCERIA,223858026100,coramina
0101041140,859C T90 BLANCO,CONJUNTO,LENCERIA,223859001090,coramina
0101041150,859C T95 BLANCO,CONJUNTO,LENCERIA,223859001095,coramina
0101041160,859C T100 BLANCO,CONJUNTO,LENCERIA,223859001100,coramina
0101041170,859C T105 BLANCO,CONJUNTO,LENCERIA,223859001105,coramina
0101041180,859C T90 NEGRO,CONJUNTO,LENCERIA,223859002090,coramina
0101041190,859C T95 NEGRO,CONJUNTO,LENCERIA,223859002095,coramina
