virtuemart_product_id,product_name,product_sku,product_parent_sku,slug,VM_MULTIVARIANT_FIELD_LABEL1,VM_MULTIVARIANT_FIELD_LABEL2,multi_variant_title,multi_variant_fields,product_price,published,category_path,product_desc,codigo_anterior
0,"Conjunto de puntilla",0101015060,0101008220,conjunto-de-puntilla-0101015060,T85,BLANCO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101005020,0101008220,conjunto-de-puntilla-0101005020,T85,FUXIA,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101015140,0101008220,conjunto-de-puntilla-0101015140,T85,CORAL,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101005000,0101008220,conjunto-de-puntilla-0101005000,T85,GRIS,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101015070,0101008220,conjunto-de-puntilla-0101015070,T90,BLANCO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101005080,0101008220,conjunto-de-puntilla-0101005080,T90,FUXIA,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101015150,0101008220,conjunto-de-puntilla-0101015150,T90,CORAL,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101005060,0101008220,conjunto-de-puntilla-0101005060,T90,GRIS,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101008230,0101008220,conjunto-de-puntilla-0101008230,T90,GRIS,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101005040,0101008220,conjunto-de-puntilla-0101005040,T90,BLANCO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101015230,0101008220,conjunto-de-puntilla-0101015230,T90,NEGRO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101005090,0101008220,conjunto-de-puntilla-0101005090,T90,CEIBO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101015110,0101008220,conjunto-de-puntilla-0101015110,T90,CEIBO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101005070,0101008220,conjunto-de-puntilla-0101005070,T90,CORAL,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101015190,0101008220,conjunto-de-puntilla-0101015190,T90,FUXIA,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101005050,0101008220,conjunto-de-puntilla-0101005050,T90,NEGRO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101005100,0101008220,conjunto-de-puntilla-0101005100,T95,BLANCO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
